@RELATION seismic-bumps

@ATTRIBUTE 'seismic' {'a','b'}
@ATTRIBUTE 'seismoacoustic' {'a','b','c'}
@ATTRIBUTE 'shift' {'N','W'}
@ATTRIBUTE 'genergy' real
@ATTRIBUTE 'gimpuls' real
@ATTRIBUTE 'goenergy' real
@ATTRIBUTE 'goimpuls' real
@ATTRIBUTE 'ghazard' {'a','b','c'}
@ATTRIBUTE 'nbumps' real
@ATTRIBUTE 'nbumps2' real
@ATTRIBUTE 'nbumps3' real
@ATTRIBUTE 'nbumps4' real
@ATTRIBUTE 'nbumps5' real
@ATTRIBUTE 'nbumps6' real
@ATTRIBUTE 'nbumps7' real
@ATTRIBUTE 'nbumps89' real
@ATTRIBUTE 'senergy' real
@ATTRIBUTE 'maxenergy' real
@ATTRIBUTE 'class' {'0','1'}

@DATA
'a','a','N',209760.0,919.0,46.0,89.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',87740.0,357.0,-30.0,-24.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',65100.0,172.0,-82.0,-75.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3000.0,3000.0,'0'
'a','b','W',1049580.0,1807.0,31.0,21.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',117040.0,328.0,-57.0,-45.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,'0'
'a','a','W',1371400.0,3040.0,91.0,63.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,'0'
'a','b','W',2595650.0,4365.0,81.0,66.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',219070.0,475.0,15.0,-4.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','N',315650.0,645.0,-33.0,-9.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,'0'
'b','a','W',525630.0,734.0,-54.0,-48.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,'0'
'a','a','W',1310730.0,1504.0,13.0,9.0,'a',2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4200.0,4000.0,'0'
'b','a','W',1104700.0,2584.0,3.0,33.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',779850.0,2999.0,35.0,38.0,'a',2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5600.0,5000.0,'0'
'b','b','W',439210.0,2259.0,-21.0,-2.0,'a',6.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,18000.0,10000.0,'0'
'b','a','W',450490.0,1437.0,-30.0,-28.0,'a',6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,12700.0,4000.0,'1'
'b','a','N',90160.0,425.0,-48.0,-39.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',366500.0,1484.0,-46.0,-61.0,'a',1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30000.0,30000.0,'0'
'b','b','W',289580.0,1986.0,-38.0,2.0,'a',2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,54000.0,50000.0,'0'
'b','a','N',72370.0,581.0,-79.0,-70.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',332180.0,1890.0,-33.0,-16.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,'1'
'b','a','W',172250.0,1250.0,-43.0,-50.0,'a',2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,73000.0,70000.0,'0'
'a','a','W',478520.0,1493.0,-1.0,-47.0,'a',4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4300.0,3000.0,'0'
'b','a','W',358490.0,1231.0,-36.0,-58.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,400.0,'0'
'a','b','W',546980.0,2212.0,-3.0,-7.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,'1'
'b','a','W',91510.0,768.0,-78.0,-69.0,'a',3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5900.0,5000.0,'1'
'b','a','W',92450.0,777.0,15.0,24.0,'a',4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,27600.0,10000.0,'0'
'a','a','W',122640.0,979.0,10.0,21.0,'a',6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,9200.0,6000.0,'1'
'b','c','N',18900.0,208.0,-81.0,-67.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3000.0,3000.0,'0'
'b','b','W',29410.0,345.0,-6.0,7.0,'a',7.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,114400.0,70000.0,'1'
'b','a','N',5500.0,152.0,-51.0,-1.0,'a',2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,200.0,'0'
'a','a','W',56830.0,394.0,-20.0,-2.0,'a',5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,10500.0,5000.0,'0'
'a','a','W',80210.0,525.0,18.0,32.0,'a',3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2700.0,1000.0,'1'
'b','a','W',36400.0,303.0,-53.0,-21.0,'a',2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1400.0,1000.0,'0'
'a','a','N',11390.0,89.0,47.0,94.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,'0'
'a','a','W',49430.0,434.0,1.0,9.0,'a',2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,800.0,'0'
'a','a','W',29340.0,294.0,-25.0,-31.0,'a',3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,600.0,'0'
'a','a','W',31250.0,430.0,-16.0,2.0,'a',3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4000.0,2000.0,'1'
'b','a','W',32500.0,474.0,-5.0,10.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,700.0,'0'
'a','a','W',17860.0,200.0,-44.0,-50.0,'a',2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4200.0,4000.0,'0'
'a','a','W',23040.0,318.0,-39.0,-28.0,'a',2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1300.0,1000.0,'0'
'b','a','W',96070.0,537.0,3.0,19.0,'a',3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,49200.0,40000.0,'0'
'b','a','W',40800.0,222.0,-56.0,-51.0,'a',3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5800.0,3000.0,'0'
'a','a','W',63950.0,297.0,11.0,-6.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',34150.0,346.0,17.0,38.0,'a',2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6300.0,6000.0,'0'
'b','a','W',26670.0,444.0,-17.0,39.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','W',40030.0,577.0,-28.0,-13.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','N',10520.0,72.0,46.0,1.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,'0'
'b','a','W',58160.0,897.0,-4.0,3.0,'a',3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1900.0,1000.0,'0'
'b','a','W',29900.0,665.0,-50.0,-31.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,900.0,'1'
'a','a','W',102710.0,1159.0,-11.0,5.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,400.0,'0'
'a','a','W',95280.0,1031.0,-32.0,-21.0,'a',2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3600.0,3000.0,'1'
'a','a','W',172530.0,2873.0,18.0,44.0,'a',3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2300.0,1000.0,'0'
'a','a','W',28360.0,181.0,-60.0,-80.0,'a',2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3800.0,3000.0,'0'
'a','a','N',3020.0,19.0,-66.0,-85.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,'0'
'a','b','W',53860.0,346.0,96.0,96.0,'a',5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,13700.0,9000.0,'0'
'a','b','W',37820.0,347.0,16.0,24.0,'a',3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4000.0,3000.0,'0'
'a','a','N',100.0,4.0,-96.0,-90.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',950.0,4.0,-40.0,-90.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','N',68200.0,137.0,-5.0,-38.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',179710.0,274.0,5.0,-42.0,'a',4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3000.0,2000.0,'0'
'a','b','W',111510.0,169.0,-36.0,-63.0,'a',2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5000.0,3000.0,'0'
'a','b','N',22270.0,53.0,-23.0,-3.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4000.0,4000.0,'0'
'a','b','W',232470.0,361.0,28.0,11.0,'a',3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4000.0,3000.0,'0'
'a','a','N',39890.0,66.0,69.0,39.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,400.0,'0'
'a','a','W',101050.0,213.0,-8.0,9.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',82460.0,154.0,-17.0,-16.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',20090.0,74.0,-78.0,-62.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','N',32240.0,61.0,65.0,18.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','N',147400.0,189.0,55.0,33.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,700.0,'0'
'a','a','N',25510.0,60.0,-75.0,-60.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',13960.0,36.0,-85.0,-74.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',12760.0,26.0,-9.0,-35.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',12620.0,37.0,16.0,-8.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',11190.0,27.0,4.0,-32.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','N',5250.0,66.0,-49.0,36.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','N',7970.0,44.0,-32.0,-15.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',1180.0,14.0,-57.0,-65.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',920.0,9.0,-65.0,-78.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',1150.0,6.0,-59.0,-85.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',4390.0,16.0,95.0,-60.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',3510.0,19.0,22.0,-52.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',6150.0,25.0,97.0,-38.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',1980.0,18.0,-43.0,-55.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',950.0,46.0,-68.0,15.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',2440.0,63.0,-10.0,58.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',1820.0,55.0,-34.0,38.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',3100.0,184.0,-72.0,-47.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',17220.0,529.0,-50.0,-41.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',42450.0,429.0,99.0,-10.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',31450.0,286.0,47.0,-40.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',31310.0,504.0,47.0,6.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',14080.0,172.0,-38.0,-65.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',58190.0,419.0,158.0,-14.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',25850.0,476.0,1.0,-6.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',23040.0,392.0,-10.0,-22.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',14370.0,338.0,-44.0,-24.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,400.0,'0'
'a','b','N',4500.0,207.0,-58.0,-14.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','N',9380.0,234.0,-13.0,-3.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','N',7860.0,165.0,-21.0,-28.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',28130.0,304.0,15.0,-28.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6000.0,6000.0,'0'
'b','b','W',17390.0,278.0,-31.0,-32.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,600.0,'0'
'b','a','W',10000.0,208.0,-62.0,-49.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,'0'
'b','a','W',20670.0,376.0,-25.0,-10.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',8380.0,234.0,-9.0,6.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',15470.0,286.0,163.0,12.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',12470.0,124.0,61.0,-38.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',6020.0,129.0,-71.0,-64.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',17590.0,500.0,36.0,53.0,'b',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',28920.0,659.0,114.0,96.0,'b',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',16540.0,213.0,2.0,-11.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',13550.0,358.0,-7.0,-2.0,'b',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',23820.0,525.0,63.0,44.0,'b',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',22830.0,608.0,53.0,61.0,'b',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',10270.0,306.0,-31.0,-19.0,'b',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',11630.0,481.0,-27.0,21.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','W',13880.0,507.0,-22.0,11.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','W',19420.0,591.0,9.0,29.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',34110.0,408.0,112.0,70.0,'a',3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5300.0,4000.0,'0'
'a','b','W',11160.0,543.0,-41.0,7.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','N',6010.0,329.0,-36.0,5.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','N',10890.0,283.0,16.0,-9.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',5030.0,125.0,-28.0,-29.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',3320.0,98.0,-52.0,-44.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',5680.0,210.0,-66.0,-20.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',9840.0,421.0,-43.0,-28.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',26800.0,657.0,54.0,13.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',8210.0,351.0,-52.0,-37.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',8880.0,309.0,-48.0,-44.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',13540.0,437.0,-20.0,-21.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',24880.0,527.0,85.0,37.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','W',60140.0,800.0,267.0,181.0,'a',2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3000.0,2000.0,'0'
'b','b','W',61310.0,931.0,274.0,227.0,'b',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3000.0,3000.0,'0'
'b','b','W',22820.0,833.0,25.0,65.0,'b',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','W',50860.0,982.0,178.0,94.0,'b',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','W',53730.0,1444.0,116.0,117.0,'a',1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80000.0,80000.0,'0'
'b','b','W',63390.0,1039.0,188.0,179.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7000.0,7000.0,'0'
'b','b','W',24510.0,845.0,-16.0,9.0,'b',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','W',17960.0,780.0,-38.0,0.0,'b',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','W',20160.0,688.0,-40.0,-25.0,'b',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','N',16460.0,586.0,79.0,92.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','N',14040.0,408.0,49.0,29.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',27630.0,733.0,-23.0,-27.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','W',20140.0,248.0,-43.0,-57.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3000.0,3000.0,'0'
'b','b','N',10110.0,531.0,-2.0,51.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','N',9910.0,431.0,-4.0,22.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','W',46880.0,523.0,30.0,-12.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',31590.0,377.0,175.0,74.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',12440.0,333.0,-63.0,-38.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','W',26990.0,769.0,-20.0,-24.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','W',36970.0,1033.0,9.0,3.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',23710.0,387.0,-32.0,-31.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,'0'
'b','a','N',10020.0,370.0,0.0,6.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','N',15760.0,318.0,89.0,89.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',20550.0,381.0,-37.0,-26.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'1'
'b','a','W',21660.0,433.0,-30.0,-14.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',5600.0,344.0,-44.0,-1.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',10140.0,176.0,12.0,-5.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',10300.0,144.0,13.0,-22.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','N',26510.0,445.0,155.0,17.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,900.0,'0'
'b','a','W',14390.0,455.0,-50.0,-8.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,'0'
'b','a','W',53700.0,573.0,87.0,16.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','N',35440.0,930.0,304.0,384.0,'b',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','N',21780.0,428.0,110.0,13.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8000.0,8000.0,'0'
'b','b','W',23770.0,519.0,-21.0,0.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,'0'
'a','b','W',69240.0,857.0,142.0,73.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',32830.0,1134.0,17.0,75.0,'b',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','N',13010.0,322.0,26.0,-15.0,'b',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','N',7590.0,233.0,-27.0,-38.0,'b',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','N',11330.0,204.0,9.0,-46.0,'b',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',22820.0,311.0,-25.0,-51.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',18160.0,378.0,-43.0,-41.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',36930.0,534.0,14.0,-13.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',40350.0,645.0,24.0,5.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',15080.0,306.0,-56.0,-48.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',18440.0,403.0,-50.0,-34.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',18130.0,463.0,-51.0,-24.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',14610.0,373.0,56.0,15.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',13610.0,262.0,46.0,-19.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',9680.0,139.0,14.0,-48.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,700.0,'0'
'a','a','W',42140.0,525.0,187.0,72.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,'0'
'b','a','W',13600.0,368.0,-11.0,20.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,'0'
'b','a','W',56060.0,600.0,140.0,27.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',35830.0,407.0,54.0,-13.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',65760.0,772.0,177.0,68.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','W',62860.0,596.0,154.0,31.0,'b',3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,500.0,'0'
'b','b','W',24500.0,488.0,-9.0,7.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
